Gene Symbol,GSM155936,GSM155943,GSM155944,GSM155949,GSM155950,GSM155953,GSM155954,GSM155956,GSM155957,GSM155962
UNC119B,8.02556593887528,7.3699375335694,7.02924304807047,7.70887006411809,6.895302621333309,7.45015549735919,7.963555042100491,7.1729974731128205,8.13304971251371,7.635790661312599
ACADS,5.2563804333313,6.502693394154151,7.01806661552001,7.46741806905464,6.1329715968792105,6.2219756541390705,5.805403388186081,6.029207703978161,6.42085458208371,6.83258625691741
CUX1,6.883070903932571,6.973668669947539,6.53645704697944,6.9612065718407905,7.027673820065839,6.935848657279401,6.7177312512897505,8.47383154876543,6.12975696745651,6.754740553518269
CBFB,9.76646430886718,8.86696668840712,9.01853959653997,8.501140543265869,9.086555567603211,8.34231472670731,9.93012672367708,8.3056194686771,8.73959498794412,8.9392118826664
TCEAL4,9.396388574775589,9.67025613341978,10.7778881536856,9.58752626490545,10.8572034715082,9.318088577351961,10.2283617647159,9.52270314012324,9.9221443173267,9.338611603552831
AURKAP1,8.687368684293551,8.97612014894163,8.77468494743445,8.94688873398453,9.3685217395891,8.5209879003827,8.80555042521086,8.4630297669671,9.550716007560741,8.57140756873285
RAB3GAP2,9.32821265237416,9.701692861853461,9.69177666414213,9.71833593689538,10.1498614129999,8.91975719271426,9.202863352256768,8.767161501812579,9.9249727941499,9.08256954430284
SEC24D,8.95660557616547,9.31538508507796,8.78706672923972,8.04142917812188,9.29418649665974,8.592980199668519,8.11178252044575,7.67119428288087,7.78051352150195,7.438267896998
SERPINA3,11.6767240323735,13.043107621010401,11.595681741131802,13.0662523591908,13.1003896727839,13.566232460726098,12.823092528579199,13.5975404852681,10.5947258151869,13.4244681312023
GNPDA1,9.2760057270913,9.07124781946144,7.621619678561929,7.97144583822851,8.42858629585971,8.85157415869072,7.605123893428531,8.89115485487306,8.744958260377691,8.72942021369867
KDM5C,6.58117496726864,6.1926163364658295,6.445571117990121,6.247399694242651,5.96306021458549,6.23720039853582,6.23768607912017,6.5950888618582795,6.505965539009909,6.56778423430997
TCOF1,6.66509426329542,6.50517003711903,5.828875259594329,5.22970327221029,5.72749302687235,6.15605273006157,6.56729749354824,7.053437209677281,6.858291887282831,7.06052301405442
BAG1,6.785537474313769,6.98744593652802,6.332468061174869,6.70640622455217,7.2787003398906895,8.1586601753465,6.099328872440621,7.72273923629671,7.89903058012187,8.8796169427341
RGS2,9.96850840480597,10.1106138055009,7.6981420622684205,7.47091099323481,8.505609125833981,7.593772056040749,8.04390220765025,9.67515433260573,9.36133411724651,6.61366277426579
HTT,5.72185930922641,6.56979638068722,6.26166808287609,7.09937937312173,5.96568964076305,5.8939931305099105,6.64822094647653,6.56269882378625,6.56358068539997,6.9970778393504505
BASP1,8.146594131097,7.31310070414008,6.39690613169732,7.1066100480852805,8.50735859503883,5.99700781542447,5.19620571511659,7.75894937725291,4.567953034157889,6.04307104240134
PISD,6.56260267133457,6.61441538650813,7.00131811110958,6.70949742925068,5.990782452575081,5.999195022138269,6.92176954421325,6.64482247178378,6.830737021121959,6.80884836866282
KLF10,9.20172941694967,9.542023902414119,10.375973404366599,9.24960651646524,9.58441575096333,10.0858309306671,8.511811941386451,10.3075765213536,9.14381685024042,9.09459764854435
ABCF3,7.41072269257666,6.4327256183045805,6.89600537615636,6.7489441973697195,6.325686824910719,6.10549580210788,6.0623160273557195,6.524815928357509,7.32475660933223,6.2653693806623
TCERG1,9.477398053572141,9.35935205076576,8.93891794999266,8.35715608885374,9.20969704353526,9.262611679345179,9.16529393928485,8.92061486911032,9.43778743716152,9.276880458565142
NUTF2P4,11.2338892582026,10.697384630764,10.0121216727122,10.058154118313901,9.740642594510948,9.66372175454525,11.4401009096174,10.3858947477013,10.1811522568656,10.181922482685199
ARPIN-AP3S2,4.95823485252446,2.81557542886257,4.16040392586001,5.13495606682224,4.60490751221807,4.44499828686331,3.9064096170940203,4.66655778162618,4.17661000633204,4.56451230979655
AP3S2,8.86300611968437,7.6201244981622995,8.51390520821139,8.82437327249274,8.764380659248639,8.78007054872993,8.53021123329988,8.33638605124725,8.06443021432388,8.411896502574741
SRF,3.3214302792201096,2.91368409612298,2.9474922375138197,2.88386515450979,3.47924349779684,3.49627059108648,2.8816724493943,3.74574288609766,2.94623865063968,2.98283298752648
CARS1,6.856711860390231,6.8773270839323795,7.0839791977144895,6.754807350212509,6.872656413655901,6.984953851385339,5.69466015110016,7.69105253481575,5.963719176357781,6.30999831264982
COL1A2,12.9946928545856,11.6378520202516,10.803848586791899,10.4117122309931,11.3736047140846,10.4179685164023,10.2446611447642,7.92206104282567,8.87456645556202,8.72548214604997
TIAL1,6.35494928845222,6.979396612680019,7.049042592800009,6.57277297513182,6.37592563437369,5.58964665271402,6.61286260120731,6.93801520237152,7.55552476503108,5.7739488672569
PRPF31,6.688306267128309,6.301198022439199,6.00830759869212,6.52162085322342,5.599160064702639,5.29643905235574,6.05124810119118,8.16524368377261,7.05826237186247,6.80172775636644
INS-IGF2,5.26341757081718,4.91590327420792,7.09469000813321,8.79095444802934,5.455899252609051,3.4651647613757404,12.812911304505699,4.82686368490066,14.1063911808113,6.80901564138286
IFI27,8.38619015062376,10.094816663098099,11.306369340399598,10.904423883997099,12.1751315888111,7.12633278259501,7.14546348031816,10.9118937726769,9.06088773794024,12.482326473957698
USP1,8.50241812578542,7.23166280344048,7.5524462405891395,7.58849727813838,8.248155289415571,7.46507658077542,7.713785155805731,6.8140632906651,8.55188510347172,9.460990280515231
ERCC5,7.600723200945059,7.20659438842979,8.68760313713209,8.237186055088179,8.0349529885251,8.29188438623379,7.53737372946218,6.555159677622941,7.41961473213346,8.45741781815971
HSPBP1,7.02239000816604,6.650936845211589,6.20325989677552,6.61932349968703,5.99040126742115,7.03513999792848,6.64924180439425,7.60081238694561,6.8944297595294,7.011898120369491
KEAP1,7.84745830006608,7.58674222921191,8.52663225437769,8.21480965086395,7.9134459534821,8.02970685903662,6.97695928897456,7.391157648220481,8.62163066679861,7.20015316305141
YIF1A,9.7653673283323,10.2318091811436,9.2827085245585,9.946106504502339,8.66995863036006,9.17976978859633,9.75073210547883,10.4787696194758,10.291619672602499,8.717004608170951
DHX9,8.73890291428176,8.58383495471543,8.7456339918356,8.372421085638889,8.77052184611467,7.97217567223974,8.73391015925223,8.207975796414981,9.16281173882548,8.632540876546889
MAP2K2,8.32368530888354,8.16460025855303,8.291483844146251,8.73864963362834,8.22734157665182,8.46470910358131,8.05650766350147,8.505823460569559,8.946508638050972,8.168817508394831
PPP3CA,6.394531290663481,7.22639292461283,7.34437580881315,7.201986651057639,7.38941193399161,7.44470019226619,7.36838423103146,7.22379900714852,6.46936016916569,6.64050380263284
RXRA,5.85581034561694,6.675039624662171,7.19631196012314,6.494217178179049,4.59888920676408,4.96954654008709,5.62527341217368,7.03403959435364,5.705013018617129,6.55991085586316
MPC2,11.011646582570801,11.865365978579499,11.44022551979,12.1785746019452,12.1048935521298,11.1594740365026,11.3242424393841,11.5917841210128,13.108124197132499,12.122022319065199
DBI,12.1847049113915,12.3862127884984,12.1017853119117,12.4572423490715,11.5197836596558,11.8435913444565,12.881668442604001,12.4984727805252,13.1677975874507,12.813961516827
PLSCR1,8.08398451455356,8.244901326211231,8.29753076955879,8.819348854815699,9.51970307913116,8.534610261462559,7.326797978978469,8.58834360915202,7.27647805490318,8.524776758216701
MYC,10.449385979114199,10.855335703366102,9.80762540202107,9.386054315915901,9.56292544349863,10.1158759842509,10.1478917590618,10.3173673875061,9.154220658993118,9.076583144123921
PPP3CB,8.861831330697608,9.1940156210221,9.006685129544712,8.87740684558578,9.20729013905461,8.67489490316803,8.80442792115386,9.093776707829278,9.76742969059087,9.26899339322391
SLC35B1,9.12659865412049,9.02194881574576,8.83798737961308,9.072481006786939,9.18397523691848,9.40832974076739,8.988323967920211,9.447680436203822,9.35134785043231,9.70563065958189
CYP1B1,2.5939202193729196,2.6240213277440296,2.61832089156828,3.09853577991692,2.6018652567737703,2.77623034998798,2.61271106358736,2.6339565765384902,2.57922843028578,2.61919465292065
IDS,3.33562616916088,3.07090620101348,3.1626177108863995,4.042276613414259,5.10923935455579,3.1055087926387297,3.31358834234829,3.39333382116639,3.09443877621908,3.1597873957158797
DENND2B,6.8787621194369,6.8684151480680296,7.11700926714352,6.9202099187948605,6.31746145653193,6.43154941916683,7.09743171267534,6.145754885902389,7.65734703520602,6.95952674942989
ERLIN1,10.4089241063391,10.198224015920301,9.83786126825307,9.448403370062788,9.34539859322801,7.723237714542201,11.674766053524301,11.004332843249301,10.9365348856763,9.30645592661967
AP3S1,11.056590301821,11.139903030397502,11.4184271583196,10.5536100962498,10.921439306266501,11.0120518163262,11.1434087256129,11.3281082834068,11.127936302583,11.4679773832986
NOTCH2,9.236946976630641,8.828203141830981,7.46070980467474,9.02233451968182,9.248738801250779,9.34371427360824,9.14941180634109,9.01691968840789,9.30182767952965,8.49980204761755
DECR1,8.868751575518939,11.6552444812379,10.7636688436544,13.17539828739,10.494455613587402,12.5848004702069,10.617035786033302,10.954181767016802,10.9397334657213,12.5274452390516
ZER1,3.6021836706043397,4.53679892889127,3.49523465454731,3.9012048057159903,4.19821910385719,3.43162295971329,3.3998273366002,4.84390849240921,3.6661316673657995,3.49150680796359
CTSK,8.42560616509559,6.878774378547489,6.674361779268759,7.54671700519934,8.10018924667734,7.233274538990929,5.41733946543494,5.23631274863608,5.817352087215671,5.72711177432286
GTF2H1,8.17019047297838,8.56839698991614,8.30250641364468,7.839663613229081,7.86367832570513,8.88339782154164,8.09786358318915,8.64358205167301,8.7554851617132,8.90042608486277
HDAC5,5.16086373098696,5.96605433189811,5.41590060386105,5.22634282615095,4.95680011805158,5.53256944004396,5.08327720290048,7.103602543905589,5.06003008506454,5.231862449343099
LPIN2,7.9303293046300105,8.67727214301384,8.98454378125868,9.03658025784056,6.52639281811296,9.53690963464456,7.416763755271259,9.85281973578327,8.718964335759539,9.132556279595288
EIF2B2,7.79533837628065,8.0767087267933,8.07176803135245,7.64826409593765,7.26528685756517,8.052013688587751,8.05842473695644,8.3569140868334,7.72135215096713,7.76150469314414
DDX46,9.78747980739522,9.48214240929513,9.58053746786307,9.28900445554244,9.62964440174939,9.2968061083032,9.28167738835518,9.52472191823284,9.85116497521147,9.014536622812619
MBD3,5.79856381959126,5.678877560549529,5.85020434369824,5.669701453281139,5.28292531695682,5.63692907681682,6.0762918571292905,5.697195558319651,6.08351549398,5.96735308359463
PFKFB3,9.38822183208117,8.48366263390859,6.65582406219311,6.188173408406099,8.28257417103898,7.915658327879,6.58300301266519,8.8382490255208,7.0531656537744105,6.16419696616316
PCOLCE,7.597419437009981,6.95995557967556,6.656996822268731,7.3370866453548205,7.17188733451848,5.73446034433704,8.72681759635792,6.01631802229467,8.701531730082671,6.33031458404482
