Gene Symbol,GSM155937,GSM155939,GSM155945,GSM155946,GSM155955,GSM155958,GSM155959,GSM155960,GSM155986,GSM155992
TUSC2,7.250525819891419,7.2977050008917805,7.20296617056141,7.4953913717121505,7.46996735343786,8.08685274929276,7.05325255722471,7.210194018876869,6.79500062419405,7.02739737073875
F8A3,9.58246379945081,9.14942704953936,7.466137656070431,7.29602600275651,6.31536153452595,8.04969066097656,9.807052181961339,7.97417364248246,7.537963826899519,8.20648206038261
IRF2,6.91644081547359,6.2419202463427,5.734181212609201,7.363600386761121,6.310394656944291,6.953532983583701,5.56715296076616,5.58517287840829,7.05700613102746,6.94573644261376
LMNB1,5.93205880843688,6.52197411804093,5.4363317698252205,7.076110107008111,5.2235924504811395,5.31489225492171,5.625723452560529,6.690095777937289,8.020196588636809,8.52310320019173
DFFA,7.18983444031906,6.8973493497796206,6.95626579085099,6.39751035527959,6.40270000969874,7.6456512279211,6.1778898945081995,7.309776457764231,6.13823902873254,6.12296255380972
EDEM1,9.81259930029325,9.43075778528104,8.67637320277545,8.939438170023289,9.00644109678227,8.92359490152697,7.792920407490269,9.09278092141135,8.45323770478938,8.68168468201774
SAFB2,6.15002140868297,5.9654841728808705,5.99476525336697,6.05167226940014,5.834531727229099,6.06884920203176,6.04456242396231,6.04299446361841,6.031602515854269,6.505473364029809
GBE1,10.9036032190594,10.777058010071098,10.9588281786366,9.51192458115076,11.2948045199945,11.1459576124102,9.40018353091972,9.172029900113712,10.2678751772498,10.195372207402698
HS2ST1,6.3408346178754105,6.4803911584543705,6.36559981153006,6.6940304793214,7.264583344096861,5.37550866546484,6.30039832312472,6.87710618249064,8.23938371995162,6.96275722238574
RNF44,7.09826373801718,6.9619126716707,6.69251089161507,7.4276899700137005,6.708339003529731,7.310176499245241,6.556907577650571,6.7990743507802,7.11492916666222,7.81269074296491
LAD1,6.13844998184791,5.2483450752586,6.39467361706929,4.73811928878258,4.54533210900677,5.93493632231048,5.40757369364053,6.6179493239350595,5.27084659931997,7.31105801724562
GARRE1,6.508916652229661,7.212472066488509,6.886781798821519,6.68547767207052,7.3916818099667,6.30203201894911,7.189528084232769,7.67199388335562,7.779148072681591,6.7013133938100395
NPRL3,4.99443490439622,4.73894073371035,4.994140694375741,4.49859554109593,4.26619435211683,5.34225249309993,4.51237860807555,5.03908573984243,4.040094608332311,5.23958516427038
HLA-DQA1,3.65264710411362,3.7867218081793905,3.56909001754511,11.4567188934338,3.50161748054298,9.56336027052701,8.7728819718725,7.53756786710204,3.5000881757382203,3.88318090317329
CNOT4,7.351778484247019,7.08738858297687,7.33490788683283,7.254764090840241,7.14871044506173,7.476487001757469,6.959178955631581,7.43209921113192,7.876879109646059,7.120351940365221
VPS11,6.664241043528861,6.319507748204809,6.31410011260961,6.356323431482211,5.95388912325709,6.817482562305,6.0623807933560805,6.158072395692741,5.70314500773951,7.11872309513587
LMAN1,6.890543971601139,7.89441763272972,7.7675356279763195,8.52512141896208,8.738305100564869,7.752474314146661,9.08934719131183,7.39516564958529,6.38996081468863,6.85248581435511
ATP1A2,2.85613515508316,2.8570713130339302,2.7597949957575096,2.69850743288372,2.71212911253226,4.99148556566564,2.7914056837945096,2.75978647546045,2.6566496702082003,2.83029386584321
JARID2,7.09171041104115,7.03798614725021,6.2955320237552,7.1243591559210095,6.47207179941607,6.395292487904889,6.567738609338981,7.033533126726691,7.63197732023875,8.01892899392214
AP1S2,5.62837117061751,5.7968806382286004,5.79190000531065,7.126921247939991,5.9053845980171005,5.85180400018031,5.78435740269262,5.82666288148123,5.880834880051099,6.071887063783
DMTF1,7.98712186762778,8.61410982320511,8.73570832385324,8.934227509035571,8.12012899058838,8.26651483877291,9.08389944277691,8.92874338556664,9.1442758524844,8.22110372536788
