Gene Symbol,GSM155932,GSM155933,GSM155934,GSM155935,GSM155983,GSM155987,GSM155991,GSM155993
CDC7,3.7804045956237102,3.46165951713111,5.02386300174537,3.77724084706654,5.88914982463556,3.78086648982765,5.35301622700849,5.22325649143096
ELMO1,5.610977567642911,6.18134311242189,6.23347012719728,6.648393536578231,6.07851804098729,6.23603715999651,7.04508251409229,6.96090550618436
DPH2,5.80733173570099,5.716925066513451,5.95422423324648,5.7402179078827595,5.89226472384938,5.78313182806203,5.77853451294649,5.9475446025144505
HSD3B1,6.80765115937303,3.0735426334307,2.43120038473366,6.711357238341299,2.3764765434516697,2.42390889074236,2.7267963478487904,2.4071378945985202
ATXN7,8.987821083281501,8.56815374340723,9.25983975393327,9.48063067805942,9.88608063415926,9.46188252703303,9.40371721612843,9.74133046323808
PPIC,11.2272549236749,10.2685186082168,11.0250772564448,9.16199346270224,10.023892934063301,9.74780192692775,9.93202572733883,9.41840923712009
PLLP,4.42286538694173,3.79111599206237,4.51242917838387,4.32478900602768,5.0166344853829,6.867229310339019,5.75129767527891,6.133793654725981
BRD1,6.444309263786759,6.99994364362425,6.66563437494045,7.3362119655499605,7.625781889065389,7.42330923724239,7.93857397272557,7.59825353268923
FAM216A,4.98433414484049,4.88759350470422,5.159177061926759,6.834648018149131,5.1397068685882905,5.8915261211945795,5.27978698993375,4.8519139114283405
DXO,4.791574470140679,4.77190142061405,5.13400731306201,4.785220964465981,5.726705901975531,5.131828157853441,5.589047353887469,4.78226177162692
ZNF140,6.75074047846627,6.84334322963362,6.90442388399708,6.997766603270151,6.926604369394361,6.979225104878401,7.17710056496634,7.09847430124963
PDPK1,5.92720195405841,6.36853265240534,6.32432278348609,6.8891692984419794,7.8207087044746695,7.21139190260128,7.48016816348452,7.34584874350607
PHF14,3.19988902724717,2.9862379835242794,3.1141604348896896,3.34789238819534,3.2142631606351,3.08154244957178,3.086109467896,3.0605869959942598
TBC1D8,8.06641214573448,8.23132679844536,8.28048777003646,8.06383726022287,8.7101314112999,8.55572414351527,7.90921506775954,7.752567975659421
MYO5A,4.93226436683005,4.8383063921360705,5.21159242657575,3.8490184537869703,6.21974161163025,5.037764371350809,6.092103816797019,5.926817820904991
TOX,2.8332281220116604,3.9212554112937004,2.94019682589657,4.271746870072549,3.45102643504753,2.8591227596934505,3.4933270980100097,6.2019082607598195
BRCA1,4.98345425117243,5.08569233225422,5.68740507947114,4.497082194339701,4.91555914265839,5.02629547039308,5.35424761852776,5.04134813109975
UGT1A6,13.5513237480148,13.2172413206689,13.4733886668161,12.722568484969,11.4857136067614,13.2535889937396,12.8732633798015,12.7446698855656
CXCL10,11.5350225911938,9.33960508015989,8.24954015231322,10.7550043824437,8.959315184857859,7.637588511743701,8.80824666989683,9.86936558481468
VTN,14.1670887974171,14.093268995464198,14.4799823080097,14.047652212658802,14.147546792980599,13.7761039880732,14.0936981528407,14.213962349697098
REST,4.77551415275343,5.26782790300508,5.17301146940724,5.60540543682512,5.67698101821021,5.452236297569961,5.46798695801159,4.915645183241731
MIR452,5.767821620066989,6.5585936732342605,6.33879342081787,7.165751184014259,9.441076734698619,7.147113322349041,6.14040443889673,7.509529586766731
NPIPA1,8.99233508141642,8.56810432894827,8.58286455983526,9.679661304697321,11.0087997531512,9.45405042525651,9.35521232671658,10.193525360501198
CELSR1,2.72070529970778,2.6875265767229997,2.6319261166023,2.6098069587631096,2.58592878273021,2.6154210057899197,2.60225494765588,2.62820433563138
EEF1A2,4.691260562905019,4.78868571061353,4.497554886583281,7.69421857379249,4.16371608625553,7.67936045641922,7.227875821698481,7.13050878685128
SEC14L2,6.8120360781755105,8.351557662450428,8.34642951809397,10.2781822677315,6.27805167489871,8.724684374370769,8.98388001803402,8.9324096576817
ST6GALNAC2,2.9055973613963997,3.04584657534001,2.85317329617052,2.84312761775075,2.99682257445898,2.85030337393812,3.18021152678986,2.83716619687657
RAPGEF1,4.46680328642733,4.28277338040044,4.2404517223189995,4.24069594421251,4.22874943947188,4.17716835263478,3.86383936082327,4.25241565903265
HPS5,7.64696185243693,8.526323170693281,8.46483568962737,8.1846968541305,10.459072949579099,9.930966435899661,10.1812889398432,7.79120196780111
PEX6,5.56260267133457,6.37651613410975,4.35094978631021,6.0937186171572995,4.46701857168978,4.95150387138516,7.0366022354019595,5.26518182134138
RAB40B,7.937350277806639,7.65207772122069,6.85310990378937,7.44992447869701,7.2969070323188605,8.09706820924977,7.463589763065911,8.11833895923518
STAR,2.5252244878633903,2.46098626825261,2.45598339454715,3.2035754878954203,2.41681272489879,2.45349914210036,2.43909117035312,2.4529406492438
IKBKE,5.094928532402321,4.93792813234481,4.91448798591781,4.34729005320136,5.868471944995131,4.9124007725376,5.050584408430519,5.71714996607676
GSTM1,8.17292748960384,5.47871623776067,5.6988657674019505,5.13473433610102,7.26905185347919,4.1059797251529595,5.26226401141755,9.31149403320358
AHSG,14.4731222633943,14.7210244025176,14.1419155363994,14.3660216214661,12.6407781647821,12.911734643399999,12.640192958491001,13.1320417860349
INPP4A,5.0990931792191105,4.404651118846839,5.473176461447741,5.15534851834523,5.6594251214256905,5.21334728173344,5.783812831387331,6.079341840601059
PPP1R3D,3.81053564724451,3.46725339170618,3.4858260892951503,3.38995221315362,3.8914386300444503,3.68938862722166,4.24989279538759,4.5507898732316905
DZIP1,2.53497047299857,3.03262632584431,3.03262632584431,3.02359247411143,4.93347349677916,3.1530643462314396,3.5847460802330797,4.73250257372774
RAD54L,2.7556140100418802,2.73298114415772,2.79386675791377,2.52784353696769,2.7784125582145296,2.75984185649195,2.77355332441521,2.67870519938632
LSM7,8.894648024494769,8.83516615722045,8.48209802854777,9.12334287388518,9.42304445662036,9.350453046191321,9.24585689982657,9.471189493037489
FKBP5,5.2969675833395495,5.89504324255885,6.707386743205,8.415052996896241,3.1457752617134798,6.37756801412884,5.79635115836877,2.7683727893232
APOC4-APOC2,14.4744854768571,14.2427721869526,14.624224295062199,13.882155828281801,13.829613736151,14.226314343917998,14.3890800739014,14.0683164476301
IRF4,4.55653364379536,4.45493258307557,3.54182455695202,4.51673379331146,6.41459391507708,4.236255338677299,4.22018289155926,5.5809685266716595
SELL,6.28759788272771,6.10299399332333,6.025664485925361,5.84025676011914,5.88625016432971,3.5418864924722797,5.86526559486377,6.966176644354709
PCGF3,5.410012009945481,5.6121047538855,5.77949086930413,5.31723531871579,6.4900871189864695,5.48623811497743,5.05652717199062,5.43454149654174
ACOT13,8.80614035730762,8.62446283930962,9.29672352885689,9.52780147821027,7.88061206641333,9.066519781429749,8.864161377144839,8.77774517289849
PPM1D,6.652443471561719,6.6547219432922695,6.95453367542384,6.50162703360219,5.27886571209612,6.395256494379869,6.28975148569911,6.546291024870781
ABCG1,8.56423334300693,6.74394575188154,6.52156903377556,5.63147684314548,6.16961238364864,5.77448399593638,7.18937982405887,6.697912790112049
ATG14,6.41216841901816,6.76480525840472,7.33075557399971,7.76048710181103,7.76500424625004,7.55774704320295,7.60502756333595,7.649155562648651
COX7A1,5.303459301828339,6.161811112731099,5.72171989264924,5.569014043921831,6.782329927516769,6.606954424231219,7.51172893803754,6.848810697630769
PIN4,9.569122684973099,9.77808205900885,10.198248575985,10.3496350853129,9.01239547713199,9.88549962878275,9.27337834596986,9.62866242934158
CROT,8.36286434914086,9.317432965118769,9.86062299720474,11.388716930427499,10.477323166570999,9.02728401120095,9.30620754695639,9.16419042807611
MMP19,4.68008801458567,4.66942934828038,5.06201374757113,4.62046911340389,4.6165929509786,4.57053579257202,4.61499835427333,4.616581189190559
CLUAP1,5.77154493131023,5.29602783879416,5.479085016569389,5.62086788446328,3.1885734173179903,6.19275637531744,5.43605853843804,5.12814902528633
MMP12,2.17957155939059,2.16257098723515,6.31553181447332,2.11303366529989,3.19097035461555,2.2456386474399905,2.69543042866836,3.4089156171262096
CD22,3.43380073402017,3.59227762362047,3.56548750736704,3.76628772150717,3.4679706605897898,3.34918124863282,3.57690906206802,3.8574535688185
KLK3,3.00992040959306,2.98501216300379,2.9238356524715097,2.9315506936447995,2.8924473724981405,2.9465605709094,2.86757824547332,2.93399178979965
L1CAM,4.05759756686085,3.2334340795995,3.26636828587332,3.192034733937,3.17567628766862,3.19616478902664,3.21548757051709,3.1938426938671403
BSN,3.27900022561705,3.38479583544622,3.23529816954181,3.2165076362413503,3.2643397546900297,3.9114519116266,3.2769685537082403,3.3118024349178903
SLC25A14,6.255183456421831,6.25370379911253,6.581715791959749,7.063200911132951,7.244297229360191,6.5593679123183,6.98857108426485,6.50682406174229
SLC7A7,6.88617210974738,6.44604775201161,7.29066399756695,7.007789772937571,6.920745858115589,6.011307775690111,6.39124702696924,6.81758488745223
NUAK1,6.37535574666476,7.350691714926049,8.56555528956879,8.82318888261489,9.698987622524289,8.258434124313089,8.65922529821387,8.95708172177073
VPS33A,5.468909092110589,5.43505180075722,5.258390779962389,5.542750215832419,5.49819660585322,5.43548525077878,5.38207926583413,5.37518890766758
CHL1,2.76171716607309,2.6919517267342203,6.11327959616171,2.61399597512344,2.5916865968865497,2.6537571130383997,2.67061376422175,5.20907899618453
DLG4,2.37917732889081,2.38170698082779,2.37436068358076,2.38729636064649,2.34780453381484,2.84308539626671,2.65997706058935,2.3958908772259
MIEF1,6.86406230285491,7.143158692251871,7.426096989710819,7.75539502780358,6.97687911920761,7.685505705162411,8.11055638885385,7.24227856814148
STC1,6.28797827259544,4.48987685418138,4.7686025133662095,5.469999903018009,6.45045906563796,6.6089954802190105,6.53386543536531,3.95044975044543
UBOX5,5.5076107244931105,5.75881216720564,5.48534953786564,5.6676083256737195,5.2425643993760405,5.457157582674121,5.4074377330292,5.49278573760126
MRPL28,8.124803715808701,7.576786648071621,7.292045492492861,8.45096377148126,6.8795832496127804,8.40729751022758,7.68283310512704,7.100609780851459
N4BP1,4.74555466861867,4.73647499444562,4.72891638692228,4.71958869651541,4.91388511056983,4.616010627335981,5.020342179517191,4.9398424601041295
DKK1,3.10882383720564,3.09211439074005,3.22337312056429,3.0156777522951095,8.17859514188295,3.04527870107286,3.01418208775481,3.04092047790848
EXO1,2.9856042568936605,2.8872971509238194,2.7651549281165897,2.52852381166608,2.8097683859039404,2.8324910664858503,2.8173735780421,3.02186877619743
CDK14,7.13971505318654,8.24338346853315,8.1270967086887,9.828388814724152,9.189456427051109,8.607888787567871,8.71605462168343,8.81632130301402
CGRRF1,6.39439238027078,6.132303329799969,6.6637004099030195,7.1785652655131695,5.6874834659661,6.700425846006699,6.74254523386605,6.4223019711620495
CCL21,4.708220350293481,7.4624940928715,6.782854095975269,7.207531742352151,8.46230594637785,6.260857450584531,10.476958795965402,11.634221148594598
HMGCS2,12.4887640271699,12.9636059748432,12.995422685746,13.837440686008401,12.547183741386002,12.257048934568301,13.0844014930853,11.5006228202014
ASL,13.330930879357199,11.845909469236698,11.7978236173141,10.602986447583099,9.57165785096493,11.233901238431,10.7007171328215,10.5092504725155
CCDC85B,2.4049358112394597,2.39809037721446,2.3718431918754503,2.3717539965700802,2.33957924952152,2.4623560121016004,2.3635047231031,2.36715296735543
PPP2R5B,5.89871625430621,5.94700215859998,5.755712808219041,5.65870562829818,6.32571920072451,5.92400009103035,5.88404349528656,5.886101369134249
PKIA,3.30894911106729,3.5936047565692504,2.6122156544666097,2.6101590681726803,2.5873769933411204,2.58497211865604,2.59987000689434,2.6147404642564305
SERPINB2,2.54759048875498,2.50738872603395,2.45539166746405,2.44633828910858,2.42950884597616,2.4562305331137,2.45646974395541,2.45718713859371
IDI1,9.265080529168358,10.821925417148302,10.0603176474427,9.87952505054979,9.583210667000019,10.597763932295699,9.25470032526137,9.767211170162632
UCHL3,9.90230878215466,9.409562776342,8.78561593708862,9.42864491459652,8.00662342400975,9.108579340871609,8.854591035093868,8.157665253264529
ACD,7.16609276681396,6.408394283737509,6.19035410862746,6.60817792548443,6.864941349510549,6.12388135979715,6.404186159407491,6.304441679804079
GABPB1,7.424863318011759,7.28756464001287,7.324630615267191,7.169073159183051,6.30702043251839,7.3785202932699905,7.15703360154065,7.0908322639953605
VCAN,4.147827668377319,7.37222081714553,5.604510234828959,2.8685465184344703,8.86365045241754,6.626903411198651,8.67054649390986,6.96452570576625
NR4A2,6.99317617011024,5.2170833366190195,8.000135246320509,4.62015236373009,5.766595161729269,6.127383592645709,6.3858641258362905,6.6073539885509005
TFF3,5.43287591556389,6.070385034149769,5.42341009326961,5.01911920414523,5.41127030691411,4.7426961242236105,5.4167316708209095,5.420344283755269
ATP7B,6.63120325320709,7.0139311711464405,6.73495343540388,7.2079221268118605,6.77319196717357,7.458890506532099,7.2398276239185595,6.651137819655171
ITGB3,2.2318378790305697,2.22776263602236,2.20648694439261,2.33407337270494,2.1892995595279596,2.23663037578681,2.15243655818002,2.20219514851826
PARVB,2.88826982115878,3.0418071913808298,3.49592536155138,3.8239123674877997,3.2156102649770295,5.408283879533861,5.321812674667219,6.431614603021799
MYH2,2.56640115679841,2.73259916875579,2.47795185382187,2.49143754031496,2.43318648029115,2.7074408594754398,2.46191615966337,2.53220722554543
RPS6KA4,5.10575349562218,6.14432990313728,5.43946356799098,5.683932206217261,6.58071684014635,5.76020763741028,5.86152368172507,6.49654703480403
COL17A1,2.08844693274402,2.08369673905346,2.0539593223531396,2.05178970931972,2.03294716409913,2.0495157657103302,2.02232874875694,2.0272496144969
CGA,6.07073707853121,1.9071906449729699,1.8820756407632,1.87145730138948,1.8595283260760802,1.87819563491885,1.93835731315302,1.89973248837515
ACP5,7.267105022626049,8.074489380640381,7.7626411523731695,5.1642995599563,6.40024587723606,5.699160146220371,6.00168516525231,7.52430663355563
ADA,4.92724225839856,5.4531883095482305,5.15474116326468,4.65207915571687,6.04763653684714,6.56093959394528,6.161323389614901,5.508707529714191
SPOP,8.48363442151725,8.41048527192911,8.402700862287611,8.70784225047639,9.20573705526985,8.927460949084,9.014832281049,9.27031401713692
NEK2,3.84944888940099,3.02418313448646,5.55511978852626,3.04554956129717,4.94063660720115,5.344878195281611,4.47381937513393,4.5242455060958
S1PR1,6.7530428797402005,7.64782534960176,6.875546638141941,6.50052961031579,6.785498241326049,6.51810705076883,7.04602169761081,7.06612148923893
ENOX2,5.1109979162836705,5.71717190562063,6.2674945990239594,6.42565063984633,6.43281746849026,6.1406784651483,7.03582182687647,6.137642868245879
